Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,10-19,20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBC,2014,W,ENGL,100,,008,"READ, WRITE LIT","Antwi, Phanuel",22,71.55,9.66,85,39,19,1,2,0,0,0,0,0,1,0,1,0,0,2,1,4,4,6,1,1,0
UBC,2014,W,ENGL,222,,001,LIT IN CANADA,"Antwi, Phanuel",35,72.25,6.62,86,60,32,0,3,0,0,0,0,0,0,0,0,0,0,2,6,8,7,4,3,2,0
UBC,2014,W,ENGL,470,B,002,CANADIAN STUDIES,"Antwi, Phanuel",37,76.63,6.22,91,54,35,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,10,11,7,2,1
UBC,2015,W,ENGL,100,,003,"READ, WRITE LIT","Antwi, Phanuel",30,70.33,5.79,78,50,30,0,0,0,0,0,0,0,0,0,0,1,0,2,4,9,10,4,0,0,0
UBC,2015,W,ENGL,222,,001,LIT IN CANADA,"Antwi, Phanuel",24,70.24,11.35,89,46,20,1,3,0,0,0,0,0,0,1,1,1,1,2,3,2,4,2,3,2,0
UBC,2015,W,ENGL,546,A,001,CMMNWLTH/POSTCOL,"Antwi, Phanuel",4,87.67,2.08,90,86,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
UBC,2015,W,GRSJ,503,E,001,TPC FEMNST STDYS,"Antwi, Phanuel",4,87.5,1.73,90,86,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
UBC,2016,W,ENGL,222,,002,LIT IN CANADA,"Antwi, Phanuel",44,75.85,7.38,90,60,40,0,3,0,0,0,0,0,0,0,0,0,0,2,5,3,10,4,12,2,2
UBC,2016,W,ENGL,224,,005,WORLD LIT IN ENG,"Antwi, Phanuel",36,78.67,9.74,88,37,35,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,4,6,13,9,0
UBC,2016,W,ENGL,470,B,002,CANADIAN STUDIES,"Antwi, Phanuel",41,75.87,15.45,90,0,37,2,1,1,0,1,0,0,1,0,2,0,0,2,1,1,3,12,9,8,1
UBC,2016,W,ENGL,490,,004,MAJOR SEMINR LIT,"Antwi, Phanuel",13,77,23.92,90,0,12,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,4,3,3
UBC,2017,W,ENGL,100,,010,"READ, WRITE LIT","Antwi, Phanuel",26,74.32,10.02,88,43,24,1,1,0,0,0,0,0,0,1,1,0,0,3,1,4,4,3,7,2,0
UBC,2017,W,ENGL,224,,003,WORLD LIT IN ENG,"Antwi, Phanuel",35,73.86,20.77,88,0,32,3,0,0,0,2,0,0,1,0,3,0,0,0,0,2,3,10,7,10,0
UBC,2017,W,ENGL,470,A,001,CANADIAN STUDIES,"Antwi, Phanuel",30,76.32,13.56,87,39,25,3,2,0,0,0,0,0,1,2,3,0,0,0,1,0,4,3,9,8,0
UBC,2017,W,ENGL,546,A,001,CMMNWLTH/POSTCOL,"Antwi, Phanuel",7,87.71,1.38,90,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
UBC,2017,W,GRSJ,503,E,101,TPC FEMNST STDYS,"Antwi, Phanuel",5,87.6,1.67,90,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
UBC,2018,W,ENGL,222,,006,LIT IN CANADA,"Antwi, Phanuel",17,82.5,5.02,90,75,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,6,1
UBC,2018,W,ENGL,360,A,001,EARLY CDN WRITI,"Antwi, Phanuel",25,80.46,4.81,90,71,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,8,6,6,1
UBC,2018,W,ENGL,470,F,004,CANADIAN STUDIES,"Antwi, Phanuel",30,78.1,13.94,88,9,28,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,7,14,4,0
UBC,2018,W,ENGL,546,A,001,CMMNWLTH/POSTCOL,"Antwi, Phanuel",10,87.3,2.06,90,85,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
